test_id,query,description,extracted,boleta_formatada,success,duration_ms,error
trigger_2003_3003,"Ana: Agora tá on?
Rose: ta on
Ana: Maravilha.
Ana: 350k
Ana: rapidao
Ana: Me ajuda no preço
Rose: buscando 1s
Rose: 4310
Ana: fecha
Rose: fechado
Rose: BRL 1,900,850.00 // USDT 350.000
Ana: 120k
Rose: 1s
Rose: 4300
Ana: fecha",,,,False,3,
trigger_2004_3004,"Rose: ta on
Ana: Maravilha.
Ana: 350k
Ana: rapidao
Ana: Me ajuda no preço
Rose: buscando 1s
Rose: 4310
Ana: fecha
Rose: fechado
Rose: BRL 1,900,850.00 // USDT 350.000
Ana: 120k
Rose: 1s
Rose: 4300
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2010_3010,"Rose: 4310
Ana: fecha
Rose: fechado
Rose: BRL 1,900,850.00 // USDT 350.000
Ana: 120k
Rose: 1s
Rose: 4300
Ana: fecha
Rose: fechado
Rose: BRL 651,600.00 // USDT 120.000
Ana: 100k
Ana: cota pfvr
Rose: 1s
Rose: 4265
Ana: fecha",,,,False,3,
trigger_2011_3011,"Ana: fecha
Rose: fechado
Rose: BRL 1,900,850.00 // USDT 350.000
Ana: 120k
Rose: 1s
Rose: 4300
Ana: fecha
Rose: fechado
Rose: BRL 651,600.00 // USDT 120.000
Ana: 100k
Ana: cota pfvr
Rose: 1s
Rose: 4265
Ana: fecha
Ana: fechado",,,,False,3,
trigger_2012_3012,"Rose: fechado
Rose: BRL 1,900,850.00 // USDT 350.000
Ana: 120k
Rose: 1s
Rose: 4300
Ana: fecha
Rose: fechado
Rose: BRL 651,600.00 // USDT 120.000
Ana: 100k
Ana: cota pfvr
Rose: 1s
Rose: 4265
Ana: fecha
Ana: fechado
Rose: fechado",,,,False,3,
trigger_2018_3018,"Rose: fechado
Rose: BRL 651,600.00 // USDT 120.000
Ana: 100k
Ana: cota pfvr
Rose: 1s
Rose: 4265
Ana: fecha
Ana: fechado
Rose: fechado
Rose: BRL 542,650.00 // USDT 100.000
Ana: 70k
Ana: cotação
Rose: 1s
Rose: 4280
Ana: fecha",,,,False,3,
trigger_2019_3019,"Rose: BRL 651,600.00 // USDT 120.000
Ana: 100k
Ana: cota pfvr
Rose: 1s
Rose: 4265
Ana: fecha
Ana: fechado
Rose: fechado
Rose: BRL 542,650.00 // USDT 100.000
Ana: 70k
Ana: cotação
Rose: 1s
Rose: 4280
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2038_3038,"Ana: Consegue apertar?
Rose: 4260
Ana: off
Rose: off
‎[18/08/25, 11:20:09] Maynard: ‎image omitted
‎[18/08/25, 11:20:47] Maynard: ‎image omitted
Rose: Recebido
Ana: Conseguem liquidar por favor?
Rose: Vamos enviar aqui
Rose: 1min
Pedro: 220.000
Ana: 100k
Rose: opa
Ana: cotação pfvr
Rose: 4375
Ana: fecha",,,,False,3,
trigger_2039_3039,"Rose: 4260
Ana: off
Rose: off
‎[18/08/25, 11:20:09] Maynard: ‎image omitted
‎[18/08/25, 11:20:47] Maynard: ‎image omitted
Rose: Recebido
Ana: Conseguem liquidar por favor?
Rose: Vamos enviar aqui
Rose: 1min
Pedro: 220.000
Ana: 100k
Rose: opa
Ana: cotação pfvr
Rose: 4375
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2051_3051,"Rose: 4375
Ana: fecha
Rose: fechado
Rose: BRL 543,750.00 // USDT 100.000
‎[18/08/25, 13:34:15] Maynard: ‎image omitted
Pedro: 100.000
‎[18/08/25, 14:23:38] Maynard: ‎image omitted
‎[18/08/25, 14:24:21] Maynard: ‎image omitted
‎[18/08/25, 14:26:32] Maynard: ‎image omitted
Ana: Pode liquidar mais?
Rose: só um momento
Pedro: 70.000
Rose: saldo atual: -BRL 1,229,788.00
‎[18/08/25, 14:33:05] Maynard: ‎image omitted
Ana: Cota 72.288,00
Ana: pfvr
Rose: 4490
Ana: fecha[",,,,False,3,
trigger_2052_3052,"Ana: fecha
Rose: fechado
Rose: BRL 543,750.00 // USDT 100.000
‎[18/08/25, 13:34:15] Maynard: ‎image omitted
Pedro: 100.000
‎[18/08/25, 14:23:38] Maynard: ‎image omitted
‎[18/08/25, 14:24:21] Maynard: ‎image omitted
‎[18/08/25, 14:26:32] Maynard: ‎image omitted
Ana: Pode liquidar mais?
Rose: só um momento
Pedro: 70.000
Rose: saldo atual: -BRL 1,229,788.00
‎[18/08/25, 14:33:05] Maynard: ‎image omitted
Ana: Cota 72.288,00
Ana: pfvr
Rose: 4490
Ana: fecha[
Rose: fechado",,,,False,3,
trigger_2079_3079,"Rose: <PHONE> ficou um saldo positivo aqui
Rose: podemos deixar pras próximas ?
Rose: BRL 442,878.38
Rose: tem mais alguma demanda pra hj ?
Ana: Ficou quanto positivo?
Rose: .
Rose: esse valor aqui
Ana: Hoje eu vou precisar, pode mandar pfvr?
Rose: posso mandar no fim do dia ?
Ana: Talvez, não sei ainda.
Ana: Fim do dia até as 18?
Rose: sim
Ana: Pode, até as 18 ok
Rose: beleza
Rose: fechando positivo eu mando a diferença",,,,False,9,
trigger_2085_3085,"Rose: esse valor aqui
Ana: Hoje eu vou precisar, pode mandar pfvr?
Rose: posso mandar no fim do dia ?
Ana: Talvez, não sei ainda.
Ana: Fim do dia até as 18?
Rose: sim
Ana: Pode, até as 18 ok
Rose: beleza
Rose: fechando positivo eu mando a diferença
Ana: Beleza.
Ana: manda pra esse pix por favor: <PIX>
Rose: ta ok
Rose: precisando de cotação até lá, só falar
Ana: Pode deixar!
Rose: <PHONE> perdão novamente, fiz aqui um double check nos envios e na verdade não tem a mais. Está com débito de -BRL 9,551.62.
Total fechado: R$ 4.412.707,31
Total pago: R$ 4.403.155,69
Saldo: R$ -9.551,62",,,,False,7,
trigger_2088_3088,"Ana: Talvez, não sei ainda.
Ana: Fim do dia até as 18?
Rose: sim
Ana: Pode, até as 18 ok
Rose: beleza
Rose: fechando positivo eu mando a diferença
Ana: Beleza.
Ana: manda pra esse pix por favor: <PIX>
Rose: ta ok
Rose: precisando de cotação até lá, só falar
Ana: Pode deixar!
Rose: <PHONE> perdão novamente, fiz aqui um double check nos envios e na verdade não tem a mais. Está com débito de -BRL 9,551.62.
Total fechado: R$ 4.412.707,31
Total pago: R$ 4.403.155,69
Saldo: R$ -9.551,62
Rose: Da nossa parte já enviamos tudo
Ana: 1 momento
Ana: O total fechado é 4.412.707,31?",,,,False,3,
trigger_2125_3125,"Rose: 4830
Rose: 4845
Rose: 4851
Rose: ta bem volátil
Ana: Consegue aqui?
Ana: Ou aqui?
Rose: não consigo mais
Rose: subindo aqui
Rose: 4875
Rose: off
Ana: off
Ana: 55k
Ana: cotação
Rose: 4998
Ana: fecha",,,,False,4,
trigger_2126_3126,"Rose: 4845
Rose: 4851
Rose: ta bem volátil
Ana: Consegue aqui?
Ana: Ou aqui?
Rose: não consigo mais
Rose: subindo aqui
Rose: 4875
Rose: off
Ana: off
Ana: 55k
Ana: cotação
Rose: 4998
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2143_3143,"Ana: 5,4900?
Pedro: sim
Ana: 1s
Ana: No momento não, quando acabar me avisa. Vou continuar procurando aqui.
‎[19/08/25, 11:05:00] Maynard: ‎image omitted
Ana: finalizada
Rose: Recebido
Pedro: 55.000
Ana: Obrigado!
Ana: 100k
Ana: me ajuda no preço
Rose: beleza
Ana: quanto
Rose: 4930
Ana: fecha",,,,False,4,
trigger_2144_3144,"Pedro: sim
Ana: 1s
Ana: No momento não, quando acabar me avisa. Vou continuar procurando aqui.
‎[19/08/25, 11:05:00] Maynard: ‎image omitted
Ana: finalizada
Rose: Recebido
Pedro: 55.000
Ana: Obrigado!
Ana: 100k
Ana: me ajuda no preço
Rose: beleza
Ana: quanto
Rose: 4930
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2151_3151,"Ana: Obrigado!
Ana: 100k
Ana: me ajuda no preço
Rose: beleza
Ana: quanto
Rose: 4930
Ana: fecha
Rose: fechado
Rose: BRL 549,300.00 // USDT 100.000
Ana: 70k
Ana: pfvr
Ana: cotação
Rose: 4950
Rose: 4955
Ana: fecha",,,,False,3,
trigger_2152_3152,"Ana: 100k
Ana: me ajuda no preço
Rose: beleza
Ana: quanto
Rose: 4930
Ana: fecha
Rose: fechado
Rose: BRL 549,300.00 // USDT 100.000
Ana: 70k
Ana: pfvr
Ana: cotação
Rose: 4950
Rose: 4955
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2157_3157,"Ana: fecha
Rose: fechado
Rose: BRL 549,300.00 // USDT 100.000
Ana: 70k
Ana: pfvr
Ana: cotação
Rose: 4950
Rose: 4955
Ana: fecha
Rose: fechado
Rose: BRL 384,685.00 // USDT 70.000
‎[19/08/25, 13:12:38] Maynard: ‎image omitted
Ana: 100.500,00
Ana: cotação pfvr
Rose: 4816
Ana: fecha",,,,False,3,
trigger_2165_3165,"Ana: fecha
Rose: fechado
Rose: BRL 384,685.00 // USDT 70.000
‎[19/08/25, 13:12:38] Maynard: ‎image omitted
Ana: 100.500,00
Ana: cotação pfvr
Rose: 4816
Ana: fecha
Rose: <PHONE>  era 4916, perdão
Rose: posso alterar aqui ?
Ana: Cara
Bruno: A gente assume o prejuízo
Bruno: Pode seguir
Rose: ok
Rose: vou manter aqui
Ana: Se fosse um valor menor eu tirava o spread",,,,False,3,
trigger_2185_3185,"Ana: vamos lá
Ana: ‎This message was deleted.
Ana: recupera nesse
Ana: vamos ver se o cliente aceita
Ana: 100k
Rose: 4852
Ana: caindo
Ana: Cliente pediu pra esperar
Rose: 4840
Rose: beleza
Rose: off
Ana: cota agora pfvr
Ana: 100k
Rose: 4848
Ana: fecha",,,,False,3,
trigger_2186_3186,"Ana: ‎This message was deleted.
Ana: recupera nesse
Ana: vamos ver se o cliente aceita
Ana: 100k
Rose: 4852
Ana: caindo
Ana: Cliente pediu pra esperar
Rose: 4840
Rose: beleza
Rose: off
Ana: cota agora pfvr
Ana: 100k
Rose: 4848
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2231_3231,"Ana: ‎This message was deleted.
Ana: Quando puderem, agradeço.
Rose: Aguardando recebimento aqui, mais alguns minutos
Ana: Ok
Ana: Galera, tem algum lote bom aí?
Ana: Senão, me cota uns 300k com o melhor preço que der.
Ana: 400k aliáis
Ana: cotação
Ana: me ajuda no preço
Rose: 5095
Ana: Negociando
Ana: Consegue abaixar um pouquinho de nada?
Rose: 5087
Ana: 1s
Ana: fecha",,,,False,3,
trigger_2258_3258,"Rose: nada que isso
Rose: -BRL 92,545.20
Ana: Se já puder ir adiantando a cripto
Ana: To levando calor do cliente aqui
‎[19/08/25, 17:22:08] Maynard: ‎image omitted
Pedro: 400.000
Ana: Valeu!
Ana: Bom dia! Mesa aberta?
Rose: Bom dia
Rose: Sim, mesa aberta
Ana: Maravilha.
Pedro: Temos um lote de USDT 642.249,00 a 5,4915
Tem interesse?
Ana: 1 minuto
Ana: 200k desse lote
Ana: fecha",,,,False,4,
trigger_2259_3259,"Rose: -BRL 92,545.20
Ana: Se já puder ir adiantando a cripto
Ana: To levando calor do cliente aqui
‎[19/08/25, 17:22:08] Maynard: ‎image omitted
Pedro: 400.000
Ana: Valeu!
Ana: Bom dia! Mesa aberta?
Rose: Bom dia
Rose: Sim, mesa aberta
Ana: Maravilha.
Pedro: Temos um lote de USDT 642.249,00 a 5,4915
Tem interesse?
Ana: 1 minuto
Ana: 200k desse lote
Ana: fecha
Pedro: fechaod",,,,False,3,
trigger_2285_3285,"Rose: off
Rose: beleza
Rose: <PHONE> 165k a 5.4890
Rose: tem interesse ?
Ana: 1s
Ana: 1s
Ana: Tá com o lote ainda?
Rose: sim
Ana: Negociando aqui
Rose: vou precisar atualizar aqui
Ana: Dei off no outro lado
Ana: off
Rose: off
Rose: surgindo mais algum lote eu mando aqui
Ana: fechado!",,,,False,3,
trigger_2286_3286,"Rose: beleza
Rose: <PHONE> 165k a 5.4890
Rose: tem interesse ?
Ana: 1s
Ana: 1s
Ana: Tá com o lote ainda?
Rose: sim
Ana: Negociando aqui
Rose: vou precisar atualizar aqui
Ana: Dei off no outro lado
Ana: off
Rose: off
Rose: surgindo mais algum lote eu mando aqui
Ana: fechado!
Rose: ja estou com moedas aqui, consegue já liquidar essa última que fechamos ?
‎[20/08/25, 10:16:00] Maynard: ‎image omitted
‎[20/08/25, 10:16:40] Maynard: ‎image omitted
‎[20/08/25, 10:18:41] Maynard: ‎image omitted",,,,False,3,
trigger_2300_3300,"Rose: ja estou com moedas aqui, consegue já liquidar essa última que fechamos ?
‎[20/08/25, 10:16:00] Maynard: ‎image omitted
‎[20/08/25, 10:16:40] Maynard: ‎image omitted
‎[20/08/25, 10:18:41] Maynard: ‎image omitted
Ana: finalizada
Rose: Enviando
Pedro: 200.000
Rose: Boa tarde <PHONE>
Rose: mais alguma pra hoje ?
Ana: Tá quieto aqui, tô buscando.
Rose: beleza
Rose: qualquer coisa só falar
Ana: 100k
Ana: cotação pfvr
Rose: 4830
Ana: 1s
Ana: fecha",,,,False,3,
trigger_2301_3301,"Ana: finalizada
Rose: Enviando
Pedro: 200.000
Rose: Boa tarde <PHONE>
Rose: mais alguma pra hoje ?
Ana: Tá quieto aqui, tô buscando.
Rose: beleza
Rose: qualquer coisa só falar
Ana: 100k
Ana: cotação pfvr
Rose: 4830
Ana: 1s
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2306_3306,"Rose: mais alguma pra hoje ?
Ana: Tá quieto aqui, tô buscando.
Rose: beleza
Rose: qualquer coisa só falar
Ana: 100k
Ana: cotação pfvr
Rose: 4830
Ana: 1s
Ana: fecha
Rose: fechado
Rose: BRL 548,300.00 // USDT 100.000
Ana: Cota 100k
Ana: Pfvr
Rose: 4910
Ana: fecha",,,,False,3,
trigger_2307_3307,"Ana: Tá quieto aqui, tô buscando.
Rose: beleza
Rose: qualquer coisa só falar
Ana: 100k
Ana: cotação pfvr
Rose: 4830
Ana: 1s
Ana: fecha
Rose: fechado
Rose: BRL 548,300.00 // USDT 100.000
Ana: Cota 100k
Ana: Pfvr
Rose: 4910
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2341_3341,"Rose: 4900
Ana: 1s
Ana: Me avisa quando não der mais pra segurar em 4900
Rose: ok
Ana: Ou se cair
Rose: vamos ?
Ana: Nada por enquanto.
Ana: Me avisa se der off
Rose: off
Rose: qualquer coisa fala ai que atualizo
Ana: Beleza!
Ana: 60k
Ana: cotação
Rose: 4900
Ana: fecha",,,,False,3,
trigger_2342_3342,"Ana: 1s
Ana: Me avisa quando não der mais pra segurar em 4900
Rose: ok
Ana: Ou se cair
Rose: vamos ?
Ana: Nada por enquanto.
Ana: Me avisa se der off
Rose: off
Rose: qualquer coisa fala ai que atualizo
Ana: Beleza!
Ana: 60k
Ana: cotação
Rose: 4900
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2364_3364,"Pedro: beleza
Pedro: qualquer coisa conseguimos tentar melhorar o preço aqui
Ana: Bom dia senhores, mesa aberta? ‎<This message was edited>
Rose: Bom dia
Rose: Mesa aberta!
Ana: maravilha
Ana: Pessoal, tem como cotar 10k?
Rose: tem sim
Ana: alias
Ana: cota 250k
Ana: mudou aqui
Ana: 250k
Rose: blz
Rose: 5075
Ana: fecha",,,,False,3,
trigger_2365_3365,"Pedro: qualquer coisa conseguimos tentar melhorar o preço aqui
Ana: Bom dia senhores, mesa aberta? ‎<This message was edited>
Rose: Bom dia
Rose: Mesa aberta!
Ana: maravilha
Ana: Pessoal, tem como cotar 10k?
Rose: tem sim
Ana: alias
Ana: cota 250k
Ana: mudou aqui
Ana: 250k
Rose: blz
Rose: 5075
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2377_3377,"Rose: 5075
Ana: fecha
Rose: fechado
Rose: BRL 1,376,875.00 // USDT 250.000
Ana: agora cota 10k pfvr
Rose: 5075 ainda
Ana: ok
Rose: 5080
Ana: off nos 10k
Rose: off
Ana: 100k
Ana: cotação
Ana: da uma força no preço
Rose: 5080
Ana: fecha",,,,False,3,
trigger_2378_3378,"Ana: fecha
Rose: fechado
Rose: BRL 1,376,875.00 // USDT 250.000
Ana: agora cota 10k pfvr
Rose: 5075 ainda
Ana: ok
Rose: 5080
Ana: off nos 10k
Rose: off
Ana: 100k
Ana: cotação
Ana: da uma força no preço
Rose: 5080
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2383_3383,"Ana: ok
Rose: 5080
Ana: off nos 10k
Rose: off
Ana: 100k
Ana: cotação
Ana: da uma força no preço
Rose: 5080
Ana: fecha
Rose: fechado
Rose: BRL 550,800.00 // USDT 100.000
Ana: 200k
Ana: rapidão pfvr
Rose: 4970
Ana: fecha",,,,False,3,
trigger_2384_3384,"Rose: 5080
Ana: off nos 10k
Rose: off
Ana: 100k
Ana: cotação
Ana: da uma força no preço
Rose: 5080
Ana: fecha
Rose: fechado
Rose: BRL 550,800.00 // USDT 100.000
Ana: 200k
Ana: rapidão pfvr
Rose: 4970
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2402_3402,"Rose: Enviando
Ana: Obrigado!
Pedro: 8863afafca8e51042238e806ac7da57d1d23cb7e68fb<PHONE>bc0570b7f4
Pedro: 100.000
‎[21/08/25, 10:39:10] Maynard: ‎image omitted
‎[21/08/25, 10:40:17] Maynard: ‎image omitted
Ana: Pode liquidar mais pfvr?
Rose: Um momento
Rose: Enviando 200k
Pedro: <PHONE>e4f<PHONE>4f85f0ea28ddca94735a18e9db06f1ae8a0fb2061
Pedro: 200.000
Ana: Valeu!
Ana: 200k
Ana: cotação
Rose: 4995
Ana: 1s
Ana: fecha",,,,False,3,
trigger_2403_3403,"Ana: Obrigado!
Pedro: 8863afafca8e51042238e806ac7da57d1d23cb7e68fb<PHONE>bc0570b7f4
Pedro: 100.000
‎[21/08/25, 10:39:10] Maynard: ‎image omitted
‎[21/08/25, 10:40:17] Maynard: ‎image omitted
Ana: Pode liquidar mais pfvr?
Rose: Um momento
Rose: Enviando 200k
Pedro: <PHONE>e4f<PHONE>4f85f0ea28ddca94735a18e9db06f1ae8a0fb2061
Pedro: 200.000
Ana: Valeu!
Ana: 200k
Ana: cotação
Rose: 4995
Ana: 1s
Ana: fecha
Rose: fechado",,,,False,4,
trigger_2420_3420,"Ana: Perfeito.
Rose: se conseguir ja liquidar alguma coisa, ja ajuda aqui
Ana: Claro, deixa eu ver.
Rose: blz
‎[21/08/25, 11:33:42] Maynard: ‎image omitted
Ana: É o que depositaram até agora, já já vem mais.
Rose: beleza
Rose: obrigado
‎[21/08/25, 11:34:54] Maynard: ‎image omitted
Ana: 200k
Ana: cotação
Ana: 100k
Rose: 4945
Rose: 200 + 100 ?
Ana: 100 somente
Rose: 4945
Ana: fecha",,,,False,3,
trigger_2421_3421,"Rose: se conseguir ja liquidar alguma coisa, ja ajuda aqui
Ana: Claro, deixa eu ver.
Rose: blz
‎[21/08/25, 11:33:42] Maynard: ‎image omitted
Ana: É o que depositaram até agora, já já vem mais.
Rose: beleza
Rose: obrigado
‎[21/08/25, 11:34:54] Maynard: ‎image omitted
Ana: 200k
Ana: cotação
Ana: 100k
Rose: 4945
Rose: 200 + 100 ?
Ana: 100 somente
Rose: 4945
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2426_3426,"Rose: obrigado
‎[21/08/25, 11:34:54] Maynard: ‎image omitted
Ana: 200k
Ana: cotação
Ana: 100k
Rose: 4945
Rose: 200 + 100 ?
Ana: 100 somente
Rose: 4945
Ana: fecha
Rose: fechado
Rose: BRL 549,450.00 // USDT 100.000
Ana: O dinheiro tá vindo galera.
Ana: Tô devendo uns 2 MM aí né?
Rose: saldo: -BRL 2,221,425.00
Ana: Fechado
‎[21/08/25, 14:28:12] Maynard: ‎image omitted",,,,False,3,
trigger_2493_3493,"Rose: Recebido
Ana: Pode liquidar a cripto?
Rose: já enviando
Pedro: 100.000
Ana: Obrigado pela paciência galera.
Rose: Por nada!!
Ana: Bom dia senhores! Mesa aberta?
Rose: Bom dia mestre
Rose: mesa aberta
Ana: Maravilha
Ana: 200k
Ana: cotação
Rose: 4799
Ana: fecha",,,,False,3,
trigger_2494_3494,"Ana: Pode liquidar a cripto?
Rose: já enviando
Pedro: 100.000
Ana: Obrigado pela paciência galera.
Rose: Por nada!!
Ana: Bom dia senhores! Mesa aberta?
Rose: Bom dia mestre
Rose: mesa aberta
Ana: Maravilha
Ana: 200k
Ana: cotação
Rose: 4799
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2499_3499,"Rose: Por nada!!
Ana: Bom dia senhores! Mesa aberta?
Rose: Bom dia mestre
Rose: mesa aberta
Ana: Maravilha
Ana: 200k
Ana: cotação
Rose: 4799
Ana: fecha
Rose: fechado
Rose: BRL 1,095,980.00 // USDT 200.000
Ana: 200k
Ana: cotação
Rose: 4794
Ana: fecha",,,,False,3,
trigger_2500_3500,"Ana: Bom dia senhores! Mesa aberta?
Rose: Bom dia mestre
Rose: mesa aberta
Ana: Maravilha
Ana: 200k
Ana: cotação
Rose: 4799
Ana: fecha
Rose: fechado
Rose: BRL 1,095,980.00 // USDT 200.000
Ana: 200k
Ana: cotação
Rose: 4794
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2519_3519,"Rose: BRL 1,095,880.00 // USDT 200.000
‎[22/08/25, 09:44:09] Maynard: ‎image omitted
Ana: finalizada
Rose: Beleza, jaja enviamos
Pedro: 200.000
Ana: Obrigado!
Ana: Cota 150k
Rose: 4795
Rose: 4807
Ana: off
Rose: off
Ana: 150k
Ana: me ajuda no preço
Rose: 4815
Ana: fecha",,,,False,3,
trigger_2520_3520,"Ana: finalizada
Rose: Beleza, jaja enviamos
Pedro: 200.000
Ana: Obrigado!
Ana: Cota 150k
Rose: 4795
Rose: 4807
Ana: off
Rose: off
Ana: 150k
Ana: me ajuda no preço
Rose: 4815
Ana: fecha
Rose: fechado",,,,False,2,
trigger_2525_3525,"Ana: Cota 150k
Rose: 4795
Rose: 4807
Ana: off
Rose: off
Ana: 150k
Ana: me ajuda no preço
Rose: 4815
Ana: fecha
Rose: fechado
Rose: BRL 822,225.00 // USDT 150.000
Pedro: tem interesse em 620k usdt a 5,4845?
<PHONE>
Ana: 1s
Ana: Vendo se alguém pesca aqui.
Ana: fecha 150k",,,,False,5,
trigger_2529_3529,"Rose: off
Ana: 150k
Ana: me ajuda no preço
Rose: 4815
Ana: fecha
Rose: fechado
Rose: BRL 822,225.00 // USDT 150.000
Pedro: tem interesse em 620k usdt a 5,4845?
<PHONE>
Ana: 1s
Ana: Vendo se alguém pesca aqui.
Ana: fecha 150k
Ana: nesse lote
Ana: Ok?
Ana: ok?
Pedro: fechado",,,,False,3,
trigger_2554_3554,"Rose: Recebido
‎[22/08/25, 14:18:45] Maynard: ‎image omitted
‎[22/08/25, 14:19:23] Maynard: ‎image omitted
Rose: saldo att: -BRL 130,780.00
Rose: saldo att: -BRL 5,780.00
Ana: Consegue liquidar alguma coisa?
Rose: só temos uma pendente
Ana: Deixa eu pagar isso aqui.
‎[22/08/25, 14:23:56] Maynard: ‎image omitted
Ana: Pode liquidar
Rose: Enviando
Pedro: 200.000
Ana: ‎This message was deleted.
Ana: 170k
Ana: Cotação
Rose: 4377
Ana: fecha",,,,False,3,
trigger_2555_3555,"Rose: saldo att: -BRL 130,780.00
Rose: saldo att: -BRL 5,780.00
Ana: Consegue liquidar alguma coisa?
Rose: só temos uma pendente
Ana: Deixa eu pagar isso aqui.
‎[22/08/25, 14:23:56] Maynard: ‎image omitted
Ana: Pode liquidar
Rose: Enviando
Pedro: 200.000
Ana: ‎This message was deleted.
Ana: 170k
Ana: Cotação
Rose: 4377
Ana: fecha
Rose: fechado",,,,False,3,
trigger_2560_3560,"Ana: Pode liquidar
Rose: Enviando
Pedro: 200.000
Ana: ‎This message was deleted.
Ana: 170k
Ana: Cotação
Rose: 4377
Ana: fecha
Rose: fechado
Rose: BRL 924,409.00 // USDT 170.000
Ana: 110k
Ana: cotação
Rose: 4364
Ana: fecha 130k",,,,False,3,
trigger_2562_3562,"Pedro: 200.000
Ana: ‎This message was deleted.
Ana: 170k
Ana: Cotação
Rose: 4377
Ana: fecha
Rose: fechado
Rose: BRL 924,409.00 // USDT 170.000
Ana: 110k
Ana: cotação
Rose: 4364
Ana: fecha 130k
Ana: Pode ser?
Rose: fechado",,,,False,3,
trigger_2595_3595,"Rose: Bom dia mestre
Rose: 9:05 mesmo
Ana: Perfeito, obrigado!
Ana: 130k
Ana: cotação
Rose: 4484
Ana: off
Rose: off
Pedro: <PHONE> logo mais teremos um lote de cerca de 700k usdt
só para deixar avisado e caso tenha demanda
Bruno: Preço bom
Ana: Ok
Rose: <PHONE> , temos USDT 740.494,00 a 5,4458. Teria interesse ?
Ana: Já tô buscando aqui
Rose: beleza
Ana: fecha 200k",,,,False,8,
trigger_2597_3597,"Ana: Perfeito, obrigado!
Ana: 130k
Ana: cotação
Rose: 4484
Ana: off
Rose: off
Pedro: <PHONE> logo mais teremos um lote de cerca de 700k usdt
só para deixar avisado e caso tenha demanda
Bruno: Preço bom
Ana: Ok
Rose: <PHONE> , temos USDT 740.494,00 a 5,4458. Teria interesse ?
Ana: Já tô buscando aqui
Rose: beleza
Ana: fecha 200k
Ana: desse lote
Rose: fechado",,,,False,13,
trigger_2599_3599,"Ana: cotação
Rose: 4484
Ana: off
Rose: off
Pedro: <PHONE> logo mais teremos um lote de cerca de 700k usdt
só para deixar avisado e caso tenha demanda
Bruno: Preço bom
Ana: Ok
Rose: <PHONE> , temos USDT 740.494,00 a 5,4458. Teria interesse ?
Ana: Já tô buscando aqui
Rose: beleza
Ana: fecha 200k
Ana: desse lote
Rose: fechado
Ana: 200.000 USDT = 1.089.160 BRL
Bruno: <PHONE>
A gente deve ter um lote semanal de 800k - 1musdt semanalmente, na abertura do mercado, mas precisamos de entrega imediata e também conseguimos entregar rápido
Faz sentido pra vocês? Podemos fazer uma condição legal desse lote e já deixar combinado pra fechar",,,,False,4,
trigger_2609_3609,"Ana: fecha 200k
Ana: desse lote
Rose: fechado
Ana: 200.000 USDT = 1.089.160 BRL
Bruno: <PHONE>
A gente deve ter um lote semanal de 800k - 1musdt semanalmente, na abertura do mercado, mas precisamos de entrega imediata e também conseguimos entregar rápido
Faz sentido pra vocês? Podemos fazer uma condição legal desse lote e já deixar combinado pra fechar
Ana: Em um dia da semana?
Ana: Como foi hoje?
Bruno: São lotes diferentes, mas sim, tipo o dia de hoje
Mas esse a contrapartida foi bem específica com relação a velocidade da entrega
Disse que vai avisar na véspera quando tiver para nos prepararmos do nosso lado
Ana: Entendi.
Ana: Vou buscar aqui.
Ana: 400k
Ana: me ajuda no preço
Pedro: 1 sec
Pedro: 4470
Ana: fecha",,,,False,3,
trigger_2610_3610,"Ana: desse lote
Rose: fechado
Ana: 200.000 USDT = 1.089.160 BRL
Bruno: <PHONE>
A gente deve ter um lote semanal de 800k - 1musdt semanalmente, na abertura do mercado, mas precisamos de entrega imediata e também conseguimos entregar rápido
Faz sentido pra vocês? Podemos fazer uma condição legal desse lote e já deixar combinado pra fechar
Ana: Em um dia da semana?
Ana: Como foi hoje?
Bruno: São lotes diferentes, mas sim, tipo o dia de hoje
Mas esse a contrapartida foi bem específica com relação a velocidade da entrega
Disse que vai avisar na véspera quando tiver para nos prepararmos do nosso lado
Ana: Entendi.
Ana: Vou buscar aqui.
Ana: 400k
Ana: me ajuda no preço
Pedro: 1 sec
Pedro: 4470
Ana: fecha
Rose: fechado",,,,False,3,
